Sale Key,City Key,Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items
66393,79547,362,58,2018-06-22,2018-06-25,8,20427,10,22.0,15,220.0,33.0,121.0,253.0,10,0
68927,38343,401,60,2018-07-06,2018-07-08,15,21218,10,33.0,15,330.0,49.5,180.0,379.5,10,0
71484,39562,240,1,2018-07-25,2018-07-27,15,22007,10,50.0,15,500.0,75.0,240.0,575.0,10,0
72589,81400,260,44,2018-07-29,2018-08-06,15,22329,10,240.0,15,2400.0,360.0,1300.0,2760.0,10,0
73215,85854,214,104,2018-08-03,2018-08-04,13,22524,10,34.0,15,340.0,51.0,100.0,391.0,10,0
73216,85854,214,50,2018-08-03,2018-08-04,13,22524,10,102.0,15,1020.0,153.0,470.0,1173.0,10,0
74269,76778,202,217,2018-08-09,2018-08-10,7,22836,10,18.5,15,185.0,27.75,72.5,212.75,10,0
74283,52862,355,154,2018-08-09,2018-08-10,15,22840,10,45.0,15,450.0,67.5,295.0,517.5,10,0
79879,44316,297,53,2018-09-12,2018-09-15,3,24556,10,99.0,15,990.0,148.5,540.0,1138.5,10,0
80549,44724,226,62,2018-09-14,2018-09-15,13,24768,10,105.0,15,1050.0,157.5,490.0,1207.5,10,0
80576,83400,207,146,2018-09-14,2018-09-16,8,24777,10,285.0,15,2850.0,427.5,1300.0,3277.5,10,0
82682,85854,214,145,2018-09-27,2018-09-30,13,25417,10,345.0,15,3450.0,517.5,1400.0,3967.5,10,0
82772,44710,234,105,2018-09-27,2018-10-02,13,25444,10,34.0,15,340.0,51.0,100.0,391.0,10,0
85043,84249,347,1,2018-10-08,2018-10-10,8,26137,10,50.0,15,500.0,75.0,240.0,575.0,10,0
87062,42181,351,11,2018-10-20,2018-10-21,8,26764,10,1.89,15,18.9,2.84,9.9,21.74,10,0
88655,41628,344,8,2018-10-27,2018-10-30,15,27254,10,4.3,15,43.0,6.45,22.5,49.45,10,0
97275,97958,240,104,2018-12-10,2018-12-11,15,29925,10,34.0,15,340.0,51.0,100.0,391.0,10,0
97170,95350,230,45,2018-12-10,2018-12-11,6,29895,10,240.0,15,2400.0,360.0,1300.0,2760.0,10,0
103765,77321,248,66,2019-01-16,2019-01-17,6,31950,10,20.0,15,200.0,30.0,100.0,230.0,10,0
104665,90821,292,47,2019-01-20,2019-01-21,15,32219,10,105.0,15,1050.0,157.5,580.0,1207.5,10,0
109427,82686,236,103,2019-02-17,2019-02-18,15,33701,10,34.0,15,340.0,51.0,100.0,391.0,10,0
109245,97900,218,104,2019-02-17,2019-02-18,15,33648,10,34.0,15,340.0,51.0,100.0,391.0,10,0
181763,52871,352,66,2020-02-27,2020-02-29,15,56052,10,20.0,15,200.0,30.0,100.0,230.0,10,0
182544,86057,239,48,2020-03-01,2020-03-04,15,56293,10,48.0,15,480.0,72.0,250.0,552.0,10,0
184719,99099,205,147,2020-03-12,2020-03-13,16,56945,10,285.0,15,2850.0,427.5,1300.0,3277.5,10,0
185601,104305,353,46,2020-03-15,2020-03-16,16,57220,10,240.0,15,2400.0,360.0,1300.0,2760.0,10,0
185618,96377,305,105,2020-03-15,2020-03-16,14,57225,10,34.0,15,340.0,51.0,100.0,391.0,10,0
185701,94223,275,44,2020-03-16,2020-03-17,8,57253,10,240.0,15,2400.0,360.0,1300.0,2760.0,10,0
187583,106901,263,64,2020-03-25,2020-03-26,13,57833,10,15.0,15,150.0,22.5,75.0,172.5,10,0
190710,82104,400,4,2020-04-10,2020-04-11,13,58806,10,12.5,15,125.0,18.75,65.0,143.75,10,0
193340,53016,280,154,2020-04-25,2020-04-26,15,59626,10,45.0,15,450.0,67.5,295.0,517.5,10,0
197279,83884,327,50,2020-05-15,2020-05-16,16,60842,10,102.0,15,1020.0,153.0,470.0,1173.0,10,0
198610,112931,384,48,2020-05-22,2020-05-23,3,61264,10,48.0,15,480.0,72.0,250.0,552.0,10,0
128606,83884,327,48,2019-06-03,2019-06-04,16,39612,10,48.0,15,480.0,72.0,250.0,552.0,10,0
128680,76917,375,10,2019-06-03,2019-06-04,3,39634,10,2.4,15,24.0,3.6,12.0,27.6,10,0
129220,84488,206,5,2019-06-05,2019-06-06,15,39801,10,1899.0,15,18990.0,2848.5,7590.0,21838.5,10,0
132125,82104,400,104,2019-06-20,2019-06-21,13,40685,10,34.0,15,340.0,51.0,100.0,391.0,10,0
136163,102885,217,103,2019-07-12,2019-07-13,15,41934,10,34.0,15,340.0,51.0,100.0,391.0,10,0
141997,57592,216,47,2019-08-14,2019-08-15,8,43738,10,105.0,15,1050.0,157.5,580.0,1207.5,10,0
145841,86471,235,59,2019-09-01,2019-09-02,16,44923,10,108.0,15,1080.0,162.0,920.0,1242.0,10,0
146530,54121,314,48,2019-09-04,2019-09-05,15,45133,10,48.0,15,480.0,72.0,250.0,552.0,10,0
147031,85854,214,5,2019-09-06,2019-09-07,13,45282,10,1899.0,15,18990.0,2848.5,7590.0,21838.5,10,0
147753,103133,347,56,2019-09-09,2019-09-10,8,45502,10,112.0,15,1120.0,168.0,530.0,1288.0,10,0
147795,77532,349,103,2019-09-11,2019-09-12,15,45520,10,34.0,15,340.0,51.0,100.0,391.0,10,0
147798,77532,349,147,2019-09-11,2019-09-12,15,45520,10,285.0,15,2850.0,427.5,1300.0,3277.5,10,0
149948,98256,290,11,2019-09-20,2019-09-21,15,46185,10,1.89,15,18.9,2.84,9.9,21.74,10,0
150321,90111,364,67,2019-09-21,2019-09-22,3,46301,10,4.5,15,45.0,6.75,23.0,51.75,10,0
151233,47188,210,217,2019-09-27,2019-09-28,3,46585,10,18.5,15,185.0,27.75,72.5,212.75,10,0
152810,87826,324,46,2019-10-06,2019-10-07,8,47075,10,240.0,15,2400.0,360.0,1300.0,2760.0,10,0
153422,38288,244,48,2019-10-08,2019-10-09,15,47263,10,48.0,15,480.0,72.0,250.0,552.0,10,0
153439,86057,239,8,2019-10-08,2019-10-09,15,47269,10,4.3,15,43.0,6.45,22.5,49.45,10,0
154129,66127,249,51,2019-10-12,2019-10-13,3,47483,10,45.0,15,450.0,67.5,240.0,517.5,10,0
155417,102100,381,59,2019-10-19,2019-10-20,16,47890,10,108.0,15,1080.0,162.0,920.0,1242.0,10,0
155777,49413,382,66,2019-10-20,2019-10-21,6,47994,10,20.0,15,200.0,30.0,100.0,230.0,10,0
156447,80089,270,1,2019-10-23,2019-10-24,8,48201,10,50.0,15,500.0,75.0,240.0,575.0,10,0
157169,80089,270,45,2019-10-25,2019-10-26,8,48417,10,240.0,15,2400.0,360.0,1300.0,2760.0,10,0
157383,105638,317,52,2019-10-26,2019-10-27,8,48485,10,29.0,15,290.0,43.5,170.0,333.5,10,0
159044,44439,273,48,2019-11-02,2019-11-03,3,48991,10,48.0,15,480.0,72.0,250.0,552.0,10,0
161856,76865,306,62,2019-11-18,2019-11-19,7,49869,10,105.0,15,1050.0,157.5,490.0,1207.5,10,0
163809,106911,394,11,2019-11-29,2019-11-30,13,50480,10,1.89,15,18.9,2.84,9.9,21.74,10,0
167482,49036,332,55,2019-12-15,2019-12-16,15,51623,10,26.0,15,260.0,39.0,90.0,299.0,10,0
169120,38288,244,47,2019-12-22,2019-12-23,15,52130,10,105.0,15,1050.0,157.5,580.0,1207.5,10,0
173738,54069,343,55,2020-01-17,2020-01-18,15,53552,10,26.0,15,260.0,39.0,90.0,299.0,10,0
175328,49016,312,146,2020-01-25,2020-01-26,15,54053,10,285.0,15,2850.0,427.5,1300.0,3277.5,10,0
176164,62500,298,54,2020-01-29,2020-02-01,8,54317,10,42.0,15,420.0,63.0,190.0,483.0,10,0
199597,93646,213,51,2020-05-27,2020-05-28,7,61565,10,45.0,15,450.0,67.5,240.0,517.5,10,0
200013,108988,273,65,2020-05-28,2020-05-31,3,61699,10,24.0,15,240.0,36.0,110.0,276.0,10,0
202504,102374,203,7,2020-06-09,2020-06-10,16,62465,10,87.0,15,870.0,130.5,520.0,1000.5,10,0
206445,38288,244,218,2020-07-03,2020-07-04,15,63719,10,2.5,15,25.0,3.75,-70.0,28.75,10,0
207029,112962,253,210,2020-07-07,2020-07-08,3,63906,10,3.2,15,32.0,4.8,-88.0,36.8,10,0
209120,57489,330,6,2020-07-17,2020-07-18,8,64565,10,90.0,15,900.0,135.0,360.0,1035.0,10,0
209668,109874,358,213,2020-07-21,2020-07-22,13,64742,10,3.2,15,32.0,4.8,-88.0,36.8,10,0
209860,82152,331,4,2020-07-21,2020-07-22,13,64803,10,12.5,15,125.0,18.75,65.0,143.75,10,0
209735,80769,389,6,2020-07-21,2020-07-22,13,64762,10,90.0,15,900.0,135.0,360.0,1035.0,10,0
211287,80089,270,104,2020-07-30,2020-08-02,8,65256,10,34.0,15,340.0,51.0,100.0,391.0,10,0
211797,110140,324,208,2020-08-01,2020-08-02,8,65414,10,3.2,15,32.0,4.8,-88.0,36.8,10,0
211911,111898,371,51,2020-08-01,2020-08-02,8,65446,10,45.0,15,450.0,67.5,240.0,517.5,10,0
212336,44781,385,67,2020-08-05,2020-08-06,13,65580,10,4.5,15,45.0,6.75,23.0,51.75,10,0
212578,51780,348,60,2020-08-06,2020-08-07,6,65655,10,33.0,15,330.0,49.5,180.0,379.5,10,0
212890,99036,340,60,2020-08-08,2020-08-09,16,65760,10,33.0,15,330.0,49.5,180.0,379.5,10,0
216384,47459,231,7,2020-08-26,2020-08-27,7,66827,10,87.0,15,870.0,130.5,520.0,1000.5,10,0
219477,109922,258,65,2020-09-10,2020-09-11,13,67801,10,24.0,15,240.0,36.0,110.0,276.0,10,0
220580,80769,389,105,2020-09-17,2020-09-18,13,68154,10,34.0,15,340.0,51.0,100.0,391.0,10,0
221578,54121,314,7,2020-09-20,2020-09-21,15,68466,10,87.0,15,870.0,130.5,520.0,1000.5,10,0
222190,44710,234,48,2020-09-25,2020-09-26,13,68653,10,48.0,15,480.0,72.0,250.0,552.0,10,0
223496,57592,216,5,2020-09-29,2020-10-01,8,69043,10,1899.0,15,18990.0,2848.5,7590.0,21838.5,10,0
224269,78038,299,5,2020-10-04,2020-10-05,15,69291,10,1899.0,15,18990.0,2848.5,7590.0,21838.5,10,0
226158,62500,298,105,2020-10-12,2020-10-13,8,69853,10,34.0,15,340.0,51.0,100.0,391.0,10,0
227047,113354,290,66,2020-10-18,2020-10-19,15,70136,10,20.0,15,200.0,30.0,100.0,230.0,10,0
227776,86057,239,154,2020-10-22,2020-10-23,15,70367,10,45.0,15,450.0,67.5,295.0,517.5,10,0
228083,51652,333,145,2020-10-22,,8,70457,10,345.0,15,3450.0,517.5,1400.0,3967.5,10,0
570,73736,349,3,2017-05-26,2017-05-30,15,243,20,25.0,15,500.0,75.0,180.0,575.0,20,0
2146,59430,319,3,2017-06-05,2017-06-08,13,722,20,25.0,15,500.0,75.0,180.0,575.0,20,0
2466,50480,360,3,2017-06-06,2017-06-10,13,817,100,25.0,15,2500.0,375.0,900.0,2875.0,100,0
2866,56868,388,3,2017-06-08,2017-06-10,13,941,40,25.0,15,1000.0,150.0,360.0,1150.0,40,0
2773,58467,324,3,2017-06-08,2017-06-12,8,911,90,25.0,15,2250.0,337.5,810.0,2587.5,90,0
2946,71564,292,3,2017-06-09,2017-06-10,15,963,40,25.0,15,1000.0,150.0,360.0,1150.0,40,0
3730,52042,305,3,2017-06-14,2017-06-18,14,1199,80,25.0,15,2000.0,300.0,720.0,2300.0,80,0
4693,53016,280,3,2017-06-20,2017-06-23,15,1483,60,25.0,15,1500.0,225.0,540.0,1725.0,60,0
5000,58467,324,3,2017-06-21,2017-06-24,8,1570,80,25.0,15,2000.0,300.0,720.0,2300.0,80,0
5461,46186,212,3,2017-06-23,2017-06-25,15,1706,20,25.0,15,500.0,75.0,180.0,575.0,20,0
6658,62292,281,3,2017-07-03,2017-07-07,3,2051,100,25.0,15,2500.0,375.0,900.0,2875.0,100,0
6941,66646,278,3,2017-07-05,2017-07-07,8,2136,60,25.0,15,1500.0,225.0,540.0,1725.0,60,0
8271,64015,242,3,2017-07-15,2017-07-19,6,2546,40,25.0,15,1000.0,150.0,360.0,1150.0,40,0
8911,47673,256,3,2017-07-20,2017-07-22,3,2746,40,25.0,15,1000.0,150.0,360.0,1150.0,40,0
9126,41749,397,3,2017-07-23,2017-07-26,14,2814,70,25.0,15,1750.0,262.5,630.0,2012.5,70,0
9160,67032,390,3,2017-07-23,2017-07-26,6,2824,100,25.0,15,2500.0,375.0,900.0,2875.0,100,0
9466,53016,280,3,2017-07-26,2017-07-31,15,2911,30,25.0,15,750.0,112.5,270.0,862.5,30,0
9495,39257,370,3,2017-07-26,2017-08-02,8,2921,30,25.0,15,750.0,112.5,270.0,862.5,30,0
11586,49036,332,3,2017-08-05,2017-08-08,15,3559,80,25.0,15,2000.0,300.0,720.0,2300.0,80,0
11883,41466,384,3,2017-08-06,2017-08-10,3,3649,30,25.0,15,750.0,112.5,270.0,862.5,30,0
13496,46657,277,3,2017-08-16,2017-08-21,16,4140,50,25.0,15,1250.0,187.5,450.0,1437.5,50,0
14264,66579,339,3,2017-08-21,2017-08-24,8,4377,90,25.0,15,2250.0,337.5,810.0,2587.5,90,0
14299,41238,288,3,2017-08-23,2017-08-26,16,4392,90,25.0,15,2250.0,337.5,810.0,2587.5,90,0
15450,38005,381,3,2017-08-27,2017-09-02,16,4749,50,25.0,15,1250.0,187.5,450.0,1437.5,50,0
15482,38005,381,3,2017-08-27,2017-09-02,16,4760,70,25.0,15,1750.0,262.5,630.0,2012.5,70,0
16025,42583,340,3,2017-09-01,2017-09-04,16,4928,30,25.0,15,750.0,112.5,270.0,862.5,30,0
18348,62396,284,3,2017-09-14,2017-09-16,8,5654,80,25.0,15,2000.0,300.0,720.0,2300.0,80,0
19415,68728,245,3,2017-09-21,2017-09-25,6,5987,50,25.0,15,1250.0,187.5,450.0,1437.5,50,0
19460,40273,296,3,2017-09-21,2017-09-25,16,5999,60,25.0,15,1500.0,225.0,540.0,1725.0,60,0
20212,60328,335,3,2017-09-26,2017-09-30,8,6222,30,25.0,15,750.0,112.5,270.0,862.5,30,0
20705,65312,230,3,2017-09-29,2017-10-08,6,6374,80,25.0,15,2000.0,300.0,720.0,2300.0,80,0
22067,67833,304,3,2017-10-06,2017-10-07,8,6794,60,25.0,15,1500.0,225.0,540.0,1725.0,60,0
22096,49413,382,3,2017-10-06,2017-10-07,6,6803,50,25.0,15,1250.0,187.5,450.0,1437.5,50,0
22892,65852,393,3,2017-10-12,2017-10-17,6,7052,50,25.0,15,1250.0,187.5,450.0,1437.5,50,0
23663,70234,323,3,2017-10-15,2017-10-20,16,7293,60,25.0,15,1500.0,225.0,540.0,1725.0,60,0
24388,49036,332,3,2017-10-20,2017-10-24,15,7510,30,25.0,15,750.0,112.5,270.0,862.5,30,0
25854,48482,222,3,2017-10-27,2017-11-02,8,7962,80,25.0,15,2000.0,300.0,720.0,2300.0,80,0
26565,46952,225,3,2017-10-30,2017-11-08,6,8175,40,25.0,15,1000.0,150.0,360.0,1150.0,40,0
26704,39216,233,3,2017-11-01,2017-11-02,8,8223,20,25.0,15,500.0,75.0,180.0,575.0,20,0
30884,54755,303,3,2017-11-24,2017-11-26,6,9512,40,25.0,15,1000.0,150.0,360.0,1150.0,40,0
31375,79066,371,3,2017-11-26,2017-11-30,8,9668,30,25.0,15,750.0,112.5,270.0,862.5,30,0
32660,66241,317,3,2017-12-03,2017-12-05,8,10069,90,25.0,15,2250.0,337.5,810.0,2587.5,90,0
33560,79547,362,3,2017-12-08,2017-12-09,8,10352,80,25.0,15,2000.0,300.0,720.0,2300.0,80,0
33568,53050,251,3,2017-12-08,2017-12-09,15,10354,80,25.0,15,2000.0,300.0,720.0,2300.0,80,0
33803,79807,394,3,2017-12-09,2017-12-10,13,10421,40,25.0,15,1000.0,150.0,360.0,1150.0,40,0
33998,63044,208,3,2017-12-10,2017-12-12,8,10481,80,25.0,15,2000.0,300.0,720.0,2300.0,80,0
35133,85877,271,3,2017-12-16,2017-12-19,13,10834,60,25.0,15,1500.0,225.0,540.0,1725.0,60,0
35581,76778,202,3,2017-12-19,2017-12-20,7,10970,30,25.0,15,750.0,112.5,270.0,862.5,30,0
36398,90821,292,3,2017-12-24,2017-12-27,15,11239,50,25.0,15,1250.0,187.5,450.0,1437.5,50,0
36466,72450,204,3,2017-12-24,2017-12-25,13,11257,60,25.0,15,1500.0,225.0,540.0,1725.0,60,0
36482,77088,281,3,2017-12-24,2017-12-26,3,11263,100,25.0,15,2500.0,375.0,900.0,2875.0,100,0
36702,80662,357,3,2017-12-25,2017-12-29,13,11327,20,25.0,15,500.0,75.0,180.0,575.0,20,0
36737,83842,228,3,2017-12-25,2017-12-27,16,11337,70,25.0,15,1750.0,262.5,630.0,2012.5,70,0
37365,41238,288,3,2017-12-29,2018-01-04,16,11525,50,25.0,15,1250.0,187.5,450.0,1437.5,50,0
38480,83290,322,3,2018-01-05,2018-01-06,8,11878,30,25.0,15,750.0,112.5,270.0,862.5,30,0
38900,72450,204,3,2018-01-08,2018-01-09,13,12009,100,25.0,15,2500.0,375.0,900.0,2875.0,100,0
40153,76069,395,3,2018-01-18,2018-01-21,13,12406,30,25.0,15,750.0,112.5,270.0,862.5,30,0
41073,72450,204,3,2018-01-24,2018-01-25,13,12693,70,25.0,15,1750.0,262.5,630.0,2012.5,70,0
42494,37955,215,3,2018-02-01,2018-02-02,16,13135,40,25.0,15,1000.0,150.0,360.0,1150.0,40,0
43322,42455,365,3,2018-02-07,2018-02-08,15,13383,70,25.0,15,1750.0,262.5,630.0,2012.5,70,0
45293,85883,262,3,2018-02-16,2018-02-19,13,13985,50,25.0,15,1250.0,187.5,450.0,1437.5,50,0
45886,79797,263,3,2018-02-19,2018-02-22,13,14168,80,25.0,15,2000.0,300.0,720.0,2300.0,80,0
46033,66579,339,3,2018-02-21,2018-02-25,8,14210,90,25.0,15,2250.0,337.5,810.0,2587.5,90,0
47098,61717,329,3,2018-03-02,2018-03-09,8,14534,40,25.0,15,1000.0,150.0,360.0,1150.0,40,0
47451,69191,286,3,2018-03-04,2018-03-05,6,14643,40,25.0,15,1000.0,150.0,360.0,1150.0,40,0
47643,80769,389,3,2018-03-04,2018-03-05,13,14697,60,25.0,15,1500.0,225.0,540.0,1725.0,60,0
47776,38043,353,3,2018-03-05,2018-03-06,16,14740,70,25.0,15,1750.0,262.5,630.0,2012.5,70,0
48347,86380,328,3,2018-03-09,2018-03-11,16,14911,70,25.0,15,1750.0,262.5,630.0,2012.5,70,0
48400,52657,342,3,2018-03-09,2018-03-10,16,14927,50,25.0,15,1250.0,187.5,450.0,1437.5,50,0
51331,79547,362,3,2018-03-24,2018-03-27,8,15821,70,25.0,15,1750.0,262.5,630.0,2012.5,70,0
52136,73351,367,3,2018-03-29,2018-04-04,13,16072,70,25.0,15,1750.0,262.5,630.0,2012.5,70,0
52045,81238,300,3,2018-03-29,2018-04-05,15,16046,60,25.0,15,1500.0,225.0,540.0,1725.0,60,0
53174,49062,229,3,2018-04-05,2018-04-07,15,16372,80,25.0,15,2000.0,300.0,720.0,2300.0,80,0
54551,79962,321,3,2018-04-12,2018-04-14,8,16791,80,25.0,15,2000.0,300.0,720.0,2300.0,80,0
55912,84465,293,3,2018-04-20,2018-04-23,15,17215,20,25.0,15,500.0,75.0,180.0,575.0,20,0
56042,83400,207,3,2018-04-21,2018-04-23,8,17255,60,25.0,15,1500.0,225.0,540.0,1725.0,60,0
57672,66579,339,3,2018-05-02,2018-05-03,8,17758,60,25.0,15,1500.0,225.0,540.0,1725.0,60,0
57897,48147,266,3,2018-05-04,2018-05-06,13,17833,50,25.0,15,1250.0,187.5,450.0,1437.5,50,0
58121,88162,319,3,2018-05-05,2018-05-06,13,17901,90,25.0,15,2250.0,337.5,810.0,2587.5,90,0
59914,89618,310,3,2018-05-17,2018-05-20,7,18452,30,25.0,15,750.0,112.5,270.0,862.5,30,0
60338,79066,371,3,2018-05-19,2018-05-22,8,18579,80,25.0,15,2000.0,300.0,720.0,2300.0,80,0
60853,40273,296,3,2018-05-22,2018-05-24,16,18733,100,25.0,15,2500.0,375.0,900.0,2875.0,100,0
60873,92526,252,3,2018-05-22,2018-05-24,7,18740,80,25.0,15,2000.0,300.0,720.0,2300.0,80,0
110296,51652,333,3,2019-02-24,2019-02-25,8,33969,70,25.0,15,1750.0,262.5,630.0,2012.5,70,0
112424,74843,301,3,2019-03-09,2019-03-10,8,34626,60,25.0,15,1500.0,225.0,540.0,1725.0,60,0
112886,103631,268,3,2019-03-10,2019-03-11,16,34766,80,25.0,15,2000.0,300.0,720.0,2300.0,80,0
114503,97194,302,3,2019-03-21,2019-03-22,14,35271,60,25.0,15,1500.0,225.0,540.0,1725.0,60,0
114768,99567,367,3,2019-03-21,2019-03-22,13,35341,40,25.0,15,1000.0,150.0,360.0,1150.0,40,0
116828,72610,338,3,2019-03-27,2019-03-29,3,35968,60,25.0,15,1500.0,225.0,540.0,1725.0,60,0
117261,56047,311,3,2019-03-29,2019-04-04,15,36107,70,25.0,15,1750.0,262.5,630.0,2012.5,70,0
117314,72743,398,3,2019-03-30,2019-04-03,3,36124,60,25.0,15,1500.0,225.0,540.0,1725.0,60,0
118879,104620,208,3,2019-04-08,2019-04-09,8,36590,40,25.0,15,1000.0,150.0,360.0,1150.0,40,0
119731,80769,389,3,2019-04-12,2019-04-13,13,36852,100,25.0,15,2500.0,375.0,900.0,2875.0,100,0
120068,68728,245,3,2019-04-15,2019-04-16,6,36952,70,25.0,15,1750.0,262.5,630.0,2012.5,70,0
120961,78038,299,3,2019-04-20,2019-04-21,15,37231,20,25.0,15,500.0,75.0,180.0,575.0,20,0
121127,63227,237,3,2019-04-24,2019-04-25,8,37289,80,25.0,15,2000.0,300.0,720.0,2300.0,80,0
121585,72610,338,3,2019-04-25,2019-04-26,3,37425,20,25.0,15,500.0,75.0,180.0,575.0,20,0
122198,103631,268,3,2019-04-30,2019-05-06,16,37612,30,25.0,15,750.0,112.5,270.0,862.5,30,0
123543,90614,346,3,2019-05-07,2019-05-08,6,38030,90,25.0,15,2250.0,337.5,810.0,2587.5,90,0
123925,101061,370,3,2019-05-09,2019-05-10,8,38148,70,25.0,15,1750.0,262.5,630.0,2012.5,70,0
124538,48147,266,3,2019-05-11,2019-05-12,13,38341,20,25.0,15,500.0,75.0,180.0,575.0,20,0
124807,41466,384,3,2019-05-12,2019-05-13,3,38417,30,25.0,15,750.0,112.5,270.0,862.5,30,0
124862,84465,293,3,2019-05-12,2019-05-13,15,38435,100,25.0,15,2500.0,375.0,900.0,2875.0,100,0
125153,52862,355,3,2019-05-15,2019-05-16,15,38535,80,25.0,15,2000.0,300.0,720.0,2300.0,80,0
125695,72610,338,3,2019-05-17,2019-05-18,3,38704,50,25.0,15,1250.0,187.5,450.0,1437.5,50,0
125995,88060,261,3,2019-05-19,2019-05-20,13,38798,20,25.0,15,500.0,75.0,180.0,575.0,20,0
61114,64853,302,3,2018-05-23,2018-05-24,14,18815,50,25.0,15,1250.0,187.5,450.0,1437.5,50,0
62853,62500,298,3,2018-06-02,2018-06-03,8,19347,50,25.0,15,1250.0,187.5,450.0,1437.5,50,0
63333,44724,226,3,2018-06-06,2018-06-07,13,19495,70,25.0,15,1750.0,262.5,630.0,2012.5,70,0
64314,84488,206,3,2018-06-11,2018-06-14,15,19790,40,25.0,15,1000.0,150.0,360.0,1150.0,40,0
64819,42583,340,3,2018-06-13,2018-06-15,16,19938,90,25.0,15,2250.0,337.5,810.0,2587.5,90,0
66155,81798,255,3,2018-06-21,2018-06-25,14,20354,60,25.0,15,1500.0,225.0,540.0,1725.0,60,0
67218,84046,378,3,2018-06-27,2018-07-02,16,20686,100,25.0,15,2500.0,375.0,900.0,2875.0,100,0
67422,78972,259,3,2018-06-28,2018-07-04,8,20747,70,25.0,15,1750.0,262.5,630.0,2012.5,70,0
68489,42181,351,3,2018-07-04,2018-07-06,8,21080,30,25.0,15,750.0,112.5,270.0,862.5,30,0
69113,43652,217,3,2018-07-09,2018-07-10,15,21274,90,25.0,15,2250.0,337.5,810.0,2587.5,90,0
69984,86054,287,3,2018-07-13,2018-07-14,15,21551,80,25.0,15,2000.0,300.0,720.0,2300.0,80,0
70607,90614,346,3,2018-07-17,2018-07-19,6,21737,20,25.0,15,500.0,75.0,180.0,575.0,20,0
71247,47016,374,3,2018-07-20,2018-07-23,3,21933,90,25.0,15,2250.0,337.5,810.0,2587.5,90,0
71647,84488,206,3,2018-07-25,2018-07-27,15,22055,80,25.0,15,2000.0,300.0,720.0,2300.0,80,0
72079,52871,352,3,2018-07-27,2018-07-31,15,22185,30,25.0,15,750.0,112.5,270.0,862.5,30,0
72302,76778,202,3,2018-07-28,2018-08-04,7,22250,80,25.0,15,2000.0,300.0,720.0,2300.0,80,0
72804,41466,384,3,2018-08-01,2018-08-02,3,22397,80,25.0,15,2000.0,300.0,720.0,2300.0,80,0
73076,46186,212,3,2018-08-02,2018-08-03,15,22482,90,25.0,15,2250.0,337.5,810.0,2587.5,90,0
74277,77532,349,3,2018-08-09,2018-08-10,15,22838,60,25.0,15,1500.0,225.0,540.0,1725.0,60,0
74903,65311,318,3,2018-08-12,2018-08-13,6,23031,30,25.0,15,750.0,112.5,270.0,862.5,30,0
74920,79547,362,3,2018-08-13,2018-08-16,8,23036,90,25.0,15,2250.0,337.5,810.0,2587.5,90,0
75089,84465,293,3,2018-08-15,2018-08-18,15,23092,50,25.0,15,1250.0,187.5,450.0,1437.5,50,0
77462,72610,338,3,2018-08-29,2018-09-04,3,23826,100,25.0,15,2500.0,375.0,900.0,2875.0,100,0
78690,66646,278,3,2018-09-05,2018-09-06,8,24191,70,25.0,15,1750.0,262.5,630.0,2012.5,70,0
79835,62396,284,3,2018-09-10,2018-09-12,8,24540,50,25.0,15,1250.0,187.5,450.0,1437.5,50,0
80017,79547,362,3,2018-09-13,2018-09-14,8,24602,30,25.0,15,750.0,112.5,270.0,862.5,30,0
80410,61239,309,3,2018-09-14,2018-09-16,6,24722,40,25.0,15,1000.0,150.0,360.0,1150.0,40,0
80971,46657,277,3,2018-09-16,2018-09-17,16,24904,40,25.0,15,1000.0,150.0,360.0,1150.0,40,0
81952,38005,381,3,2018-09-23,2018-09-24,16,25198,60,25.0,15,1500.0,225.0,540.0,1725.0,60,0
82182,57489,330,3,2018-09-24,2018-09-26,8,25270,70,25.0,15,1750.0,262.5,630.0,2012.5,70,0
83326,80809,369,3,2018-09-30,2018-10-07,13,25615,20,25.0,15,500.0,75.0,180.0,575.0,20,0
83666,51875,265,3,2018-10-01,2018-10-11,6,25720,50,25.0,15,1250.0,187.5,450.0,1437.5,50,0
84102,66127,249,3,2018-10-04,2018-10-06,3,25850,80,25.0,15,2000.0,300.0,720.0,2300.0,80,0
87129,81798,255,3,2018-10-21,2018-10-24,14,26786,30,25.0,15,750.0,112.5,270.0,862.5,30,0
87256,85854,214,3,2018-10-21,2018-10-24,13,26822,80,25.0,15,2000.0,300.0,720.0,2300.0,80,0
87997,83400,207,3,2018-10-24,2018-10-27,8,27049,70,25.0,15,1750.0,262.5,630.0,2012.5,70,0
88026,51652,333,3,2018-10-24,2018-10-25,8,27058,20,25.0,15,500.0,75.0,180.0,575.0,20,0
90186,65311,318,3,2018-11-03,2018-11-04,6,27726,80,25.0,15,2000.0,300.0,720.0,2300.0,80,0
95074,86380,328,3,2018-11-30,2018-12-05,16,29240,60,25.0,15,1500.0,225.0,540.0,1725.0,60,0
95284,66579,339,3,2018-12-01,2018-12-06,8,29308,40,25.0,15,1000.0,150.0,360.0,1150.0,40,0
95769,99099,205,3,2018-12-03,2018-12-04,16,29454,70,25.0,15,1750.0,262.5,630.0,2012.5,70,0
